,AAPL,AMZN,BNB,BTC,ETH,GOOGL,META,MSFT,TSLA,XRP
2023-01-25,473.73,236.71,620.11,190641.74,529.01,171.69,124.83,421.738,202.47,4.31935
2023-01-26,462.67,241.91,670.88,184958.43,543.06,169.58,120.93,417.45,203.41,4.830008
2023-01-27,471.84,239.31,674.91,184052.24,547.766,164.35,121.8,417.104,199.64,4.657709
2023-01-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-01-30,476.52,232.21,688.19,183636.0,481.96,159.77,121.31,413.82,198.23,4.799533
2023-01-31,462.63,224.9,662.44,194252.12,485.07,158.65,126.39000000000001,419.48,198.38,5.020068
2023-02-01,463.31,229.83,670.67,173790.41,502.07,164.76,119.57,411.87,198.13,4.618291
2023-02-02,452.49,242.73,711.77,179969.64,497.9,167.56,119.55,415.63,200.92,4.630294
2023-02-03,457.37,227.21,703.95,180258.79,512.01,168.7,118.8,414.05999999999995,203.02,4.864405
2023-02-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-06,457.85,228.68,685.83,144090.03,487.25,163.99,126.39000000000001,410.52,200.96,4.738614
2023-02-07,447.58,230.27,661.67,143506.39,502.69,162.49,123.15,410.22,199.37,4.5771071999999995
2023-02-08,456.68,237.13,583.54,146526.44,483.99,163.67,124.27,412.13,199.99,4.878141
2023-02-09,464.61,231.41,586.87,142003.27,495.6,161.34,127.98599999999999,410.42,200.15,4.924996
2023-02-10,458.48,239.81,582.29,136533.41,474.89,167.91,121.16,413.76,202.67,4.855752
2023-02-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-13,472.0,238.36,682.42,134734.11,423.7,168.23,119.24,416.19,201.44,5.184806
2023-02-14,455.1,231.08,692.6,131860.33,429.21,167.11,121.38,415.9,206.7,5.048759
2023-02-15,458.34,232.26,655.28,154895.95,447.01,167.42,126.39000000000001,415.96,204.03,4.5771071999999995
2023-02-16,471.67,235.82,706.86,157661.63,463.0,162.62,119.63,411.61,205.86,5.400247
2023-02-17,468.14,235.69,686.35,150968.81,470.31,162.44,122.61,413.62,205.44,5.412577
2023-02-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-20,462.842,229.14,593.864,125073.69200000001,446.35,161.8,122.31,418.99,209.85,5.136675
2023-02-21,470.84,236.61,667.32,148385.28,458.35,168.35,122.1,420.25,205.56,5.249887
2023-02-22,461.93,242.51,706.05,140867.28,469.37,163.94,124.16,414.03,205.34,5.245807
2023-02-23,467.48,239.12,695.37,137997.39,468.59,162.77,121.83,420.7,209.15,5.067465
2023-02-24,457.47,244.23,705.3,143871.08800000002,459.1,163.3,124.27,418.38,206.58,5.040512
2023-02-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-02-27,469.17,236.18,685.32,161007.944,466.57,160.54,127.36,419.79,204.018,5.25736
2023-02-28,472.89,238.01,640.04,159140.59,471.57,163.04,122.46,414.29,204.83,5.107232
2023-03-01,472.18,228.27,631.13,158008.11,477.88,165.624,122.05,421.738,207.26,5.033981
2023-03-02,462.93,226.06,631.61,159186.576,478.96,164.74,122.68,425.71,208.29,4.644066
2023-03-03,469.23,231.95,607.85,134971.01,502.62,158.45,124.67,427.69,205.31,4.647867
2023-03-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-05,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-06,463.38,230.4,614.73,149561.05,480.65,165.25,122.45,417.99,207.54,4.083853
2023-03-07,462.59,238.45,612.41,127420.29,448.71,169.44,121.66,417.35,207.49,4.312079
2023-03-08,474.46,242.51,606.89,120361.36,452.95,170.42,121.98,421.91,201.81,4.52366
2023-03-09,466.41,238.26,558.59,126607.24,453.38,169.44,123.87,419.07,203.09,4.08391
2023-03-10,467.1,240.07,591.77,114202.77,454.61,165.16,123.42,424.07,206.14,4.200886
2023-03-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-12,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-13,460.52,246.15,533.55,113549.76,446.44,168.98,124.7,415.26,207.35,4.15346
2023-03-14,468.53,225.148,543.95,108971.89,439.91,164.75,126.11,414.28,205.89,4.145327
2023-03-15,474.93,243.78,521.68,106041.35,447.36,164.12,123.2,410.97,208.68400000000003,4.020644
2023-03-16,467.16,232.3,529.47,102874.96,471.52,164.17,124.63,410.26,206.59,4.015364
2023-03-17,467.532,232.67,557.43,113806.15,479.5,159.35,126.08,422.66999999999996,208.05,4.07366
2023-03-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-19,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-20,481.72,238.35,537.97,126195.5,512.51,161.23,126.8,411.39,202.75,4.243804
2023-03-21,475.84,245.13,551.25,128285.32,518.54,160.46,125.42,414.18,200.65,3.1756304
2023-03-22,474.09,252.65,531.25,134759.37,543.64,160.5,126.35,413.93,200.96,4.02869
2023-03-23,471.73,249.62,508.89,123023.3,581.59,163.06,127.26,412.31,201.02,3.952639
2023-03-24,471.52,249.05,504.77,81115.416,555.76,160.85,130.91,415.436,205.02,3.968753
2023-03-25,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-26,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-03-27,459.88,236.07,501.04,108452.83,506.35,165.74,133.27,421.32,207.23,4.095563
2023-03-28,463.7,231.03,470.16,104239.9,521.4,168.72,131.79,419.85,207.68,4.038179
2023-03-29,465.02,246.45,509.08,112025.18,513.94,167.68,129.77,419.2,207.1,3.996918
2023-03-30,464.076,240.54,513.17,116076.19,523.11,176.13,130.46,414.78,204.43,3.976878
2023-03-31,460.73,237.35,480.1,125144.8,494.24,175.63,129.63199999999998,415.13,204.93,3.919214
2023-04-01,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-02,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-03,472.6,236.09,501.2,112018.73,511.99,169.38,130.67,416.67,205.82,3.788666
2023-04-04,485.53,241.38,516.33,105322.77,521.54,168.53,133.41,418.5,205.66,3.0105168000000004
2023-04-05,481.38,237.3,479.85,101955.05,537.53,165.06,133.76,417.33,208.1,3.636635
2023-04-06,487.9,231.5,521.52,105558.57,536.73,166.52,129.63199999999998,416.11,209.14,3.6159
2023-04-07,473.43,237.34,511.42,106465.77,500.02,172.26,131.81,426.67,210.03,3.586313
2023-04-08,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-09,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-10,476.99,229.85,524.76,91348.57,497.18,166.56,129.45,421.35,211.94,3.064327
2023-04-11,481.53,238.19,548.38,106052.99,478.9,164.8,132.03,420.05,213.58,3.182895
2023-04-12,471.56,229.8,557.74,105353.1,513.04,170.09,133.31,420.94,209.55,3.237042
2023-04-13,476.87,236.36,560.23,100509.16,526.56,175.42,136.09,422.07399999999996,206.86,3.379186
2023-04-14,481.24,242.87,564.95,98225.45,516.79,171.32,134.07,414.6,207.28,3.33362
2023-04-15,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-16,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-17,471.28,249.38,524.52,79530.52,533.57,169.45,133.49,423.35,203.38,3.377024
2023-04-18,470.71,246.55,519.08,102102.376,519.3,167.94,136.04,424.45,205.148,3.258702
2023-04-19,468.69,237.71,498.38,96075.95,532.56,164.62,134.28,424.91,205.02,3.171679
2023-04-20,469.85,228.24200000000002,515.79,97557.22,529.69,167.25,136.24,416.85,203.2,3.142823
2023-04-21,479.12,228.24200000000002,512.56,95885.94,535.0,174.81,138.73,420.5,202.88,2.909102
2023-04-22,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-23,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-24,473.78,238.42,501.95,85462.5,546.85,172.79,136.32,417.42,205.87,2.888361
2023-04-25,473.21,234.47,523.83,88527.03,556.49,169.74,136.65,413.6,202.47,3.266222
2023-04-26,479.83,228.24200000000002,521.65,81684.81,541.89,168.94,139.04,414.16,201.93,3.124679
2023-04-27,476.76,246.0,581.0,79422.26,539.27,166.32,141.24,414.09,205.39,3.048679
2023-04-28,462.96,252.43,713.928,71451.27,546.32,160.68,136.65,409.65,207.77,3.152097
2023-04-29,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-04-30,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-01,464.8,240.14,560.45,78535.5,564.97,162.23,132.26999999999998,416.17,207.37,3.04734
2023-05-02,458.95,228.34,538.67,87468.73,589.75,160.61,136.26,416.28,206.92,3.007163
2023-05-03,469.61,232.95,565.41,91488.22,617.18,160.73,137.48,417.64,206.42,2.932952
2023-05-04,456.83,233.1,559.61,116996.656,634.92,157.95,135.5,417.02,207.78,2.899863
2023-05-05,459.37,238.5,598.93,95947.31,598.86,159.33,133.37,422.6,208.67,2.813974
2023-05-06,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-07,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-08,456.29,226.52,521.75,76820.94,640.67,158.25,134.57,426.91,210.71,2.834521
2023-05-09,461.04,222.43,522.79,84409.93,560.564,158.66,132.67,428.09,209.44,2.83573
2023-05-10,460.87,218.7,473.17,87432.8,674.5160000000001,157.24,131.11,429.39,213.2,3.3735442
2023-05-11,458.2,221.15,495.18,88844.15,659.79,162.64,133.04,424.68,213.26,2.770272
2023-05-12,462.44,236.79,535.34,90444.42,670.18,160.22,131.8,426.15,214.87,2.808398
2023-05-13,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-14,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-15,460.2,236.83,536.66,95082.9,688.66,160.95,133.85,424.47,211.42,3.028632
2023-05-16,469.38,231.52,542.46,89783.37,682.08,163.35,130.06,427.5,209.84,2.97111
2023-05-17,468.27,223.58,563.44,89447.96,669.04,164.48,129.97,417.93600000000004,212.37,2.4982296
2023-05-18,474.41,221.05,537.36,89204.5,661.78,162.59,133.08,420.67,209.07,2.939883
2023-05-19,468.09,222.51,525.95,94516.3,658.16,158.54399999999998,131.51,417.32,213.46,2.957112
2023-05-20,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-21,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-22,471.49,227.17,528.11,105335.25,677.91,167.94,131.77,423.92,213.43,2.752612
2023-05-23,472.82,218.68,514.66,98875.33,671.73,170.06,132.04,410.87600000000003,215.58,2.689173
2023-05-24,472.63,220.35,495.31,98048.29,721.33,164.71,134.54,425.99,210.55,2.753854
2023-05-25,475.91,222.52,503.77,85973.02,713.55,166.19,130.13,423.91,211.86,2.713926
2023-05-26,462.7,225.97,504.63,83934.4,702.31,165.66799999999998,132.25,421.21,210.28,2.4794942
2023-05-27,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-28,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-05-29,457.79,220.82,667.586,72908.5,673.76,164.47,134.88,417.55,205.35,2.614404
2023-05-30,465.99,227.16,475.22,75350.2,656.39,159.26,135.81,418.17,207.69,2.685117
2023-05-31,464.05,229.49,493.68,67543.51,664.09,165.47,136.27,418.53,209.61,2.752317
2023-06-01,467.92,236.22,407.35200000000003,48568.424,725.668,168.64,135.33,424.2,207.63,2.806923
2023-06-02,469.86,234.07,482.14,59730.15,673.44,172.21,139.21,418.42,211.71,2.712232
2023-06-03,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-06-04,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-06-05,470.8,239.77,420.75,61288.2,661.53,169.64,139.75,421.52,210.61,2.52806
2023-06-06,464.36,237.59,422.16,56130.28,662.3,164.61,139.84,416.22,210.69,2.666771
2023-06-07,462.81,231.95,404.03,55703.19,675.13,163.8,139.16,428.49,212.61,2.818254
2023-06-08,460.92,229.95,421.52,50681.65,722.02,163.41,136.60600000000002,423.38,213.17,3.106338
2023-06-09,467.6,229.0,417.26,50174.85,711.58,170.54,141.17,411.97800000000007,216.67,3.060583
2023-06-10,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-06-11,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-06-12,472.15,232.2,420.83,44159.21,755.52,168.99,143.4,427.24,219.64,2.654925
2023-06-13,468.93,236.29,431.72,26759.681999999993,761.07,175.69,138.75,422.61,215.34,2.559279
2023-06-14,475.26,229.49,427.1,37276.35,797.98,174.52,139.1,417.94,209.93,2.506308
2023-06-15,463.58,222.75,458.02,40141.44,875.19,174.29,138.79,424.11,208.33,2.472231
2023-06-16,460.42,217.34,452.29,38915.73,870.73,182.26,139.2,423.49,209.94,2.366292
2023-06-17,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-06-18,459.8548835341366,203.86717886178863,668.4439870863599,67977.37674937966,1101.7411740890686,155.20323362974938,133.74940794809407,402.88183508488277,213.98829406986192,2.2086419268292685
2023-06-19,455.07,219.69,477.04,36727.86,945.11,178.34,137.49,420.4,211.06,2.1504
2023-06-20,461.21,221.46,505.442,33022.71,956.86,175.06,137.15,424.66,209.66,2.363121
2023-06-21,466.69,229.99,483.06,45999.052,913.86,175.3,137.34,424.88,207.96,2.396091
2023-06-22,469.33,231.89,460.44,34178.43,944.57,176.4,134.78,428.15,203.69,2.435715
2023-06-23,468.8,224.82,481.19,35235.62,900.7,176.802,137.08,425.25,207.7,2.582938
